Age,Browser,Click_Count,Duration_Entire_Survey,Education,Familiarity,Font_Size,Font_Type,Freq,Gender,Location_Latitude,Location_Longitude,Num_Words,Operating_System,Reading_Speed,Reading_Time,Screen_Resolution,Survey_Num,SylPerWord,WordsPerSent
44,Chrome,34.0,372,6,4.0,1,1,0.10908602287692308,1,32.78889465,-96.80210114,549,Android 7.0,4.0,274.52099999999996,360x640,14,1.6462093862815885,14.205128205128204
23,Chrome,0.0,207,6,3.0,1,1,0.10908602287692308,2,42.36489868,-71.09870148,549,Macintosh,3.0,125.359,1440x900,14,1.6462093862815885,14.205128205128204
38,Safari iPhone,31.0,331,5,3.0,1,1,0.10908602287692308,1,47.53640747,-122.27799990000001,549,iPhone,3.0,204.766,375x812,14,1.6462093862815885,14.205128205128204
24,Chrome,1.0,274,6,4.0,1,1,0.10908602287692308,2,34.06599426,-117.8927994,549,Windows NT 10.0,3.0,183.801,1366x768,14,1.6462093862815885,14.205128205128204
20,Chrome,0.0,267,3,2.0,1,1,0.10908602287692308,1,31.00650024,-97.84059906,549,Windows NT 10.0,3.0,204.081,1920x1080,14,1.6462093862815885,14.205128205128204
65,Firefox,0.0,548,5,3.0,1,1,0.10908602287692308,2,39.46000671,-76.81349945,549,Windows NT 6.0,2.0,319.6,1280x800,14,1.6462093862815885,14.205128205128204
57,Chrome,0.0,289,6,4.0,1,1,0.10908602287692308,2,40.65679932,-75.39119720000001,549,Windows NT 10.0,3.0,196.365,1920x1080,14,1.6462093862815885,14.205128205128204
45,Chrome,0.0,153,3,4.0,1,1,0.10908602287692308,1,30.3704071,-81.58640289,549,Windows NT 10.0,4.0,84.286,1366x768,14,1.6462093862815885,14.205128205128204
23,Chrome,0.0,188,5,3.0,1,1,0.10908602287692308,2,33.77459717,-84.39730072,549,Macintosh,5.0,131.675,1440x900,14,1.6462093862815885,14.205128205128204
26,Chrome,1.0,162,5,3.0,1,1,0.10908602287692308,2,29.87379456,-95.52330017,549,Windows NT 10.0,4.0,82.61200000000001,1366x768,14,1.6462093862815885,14.205128205128204
33,Chrome,2.0,165,5,3.0,1,1,0.10908602287692308,2,40.94180298,-73.96520233,549,CrOS aarch64 11316.165.0,3.0,93.895,1200x800,14,1.6462093862815885,14.205128205128204
28,Chrome,3.0,263,2,3.0,1,1,0.10908602287692308,1,43.17790222,-83.72489929,549,Windows NT 10.0,4.0,176.551,1920x1080,14,1.6462093862815885,14.205128205128204
51,Chrome,4.0,1020,3,4.0,1,1,0.10908602287692308,2,28.54359436,-81.37380219,549,Windows NT 6.1,3.0,136.4,1024x640,14,1.6462093862815885,14.205128205128204
22,Chrome,6.0,366,4,2.0,1,1,0.10908602287692308,1,32.60650635,-117.0579987,549,Windows NT 6.1,4.0,141.39600000000002,1920x1080,14,1.6462093862815885,14.205128205128204
35,Chrome,10.0,215,2,3.0,1,1,0.10908602287692308,2,35.99040222,-77.84680176,549,Android 7.0,4.0,134.379,360x720,14,1.6462093862815885,14.205128205128204
41,Chrome,0.0,278,5,3.0,1,1,0.10908602287692308,1,37.47909546,-122.4459,549,Windows NT 6.3,2.0,139.876,1366x768,14,1.6462093862815885,14.205128205128204
34,Safari iPad,16.0,458,4,3.0,1,1,0.10908602287692308,2,42.07530212,-80.06710052,549,iPad,3.0,178.17,768x1024,14,1.6462093862815885,14.205128205128204
33,Chrome,0.0,416,5,4.0,1,1,0.10908602287692308,1,-1.284103394,36.81550598,549,Windows NT 6.1,3.0,193.921,1280x1024,14,1.6462093862815885,14.205128205128204
28,Chrome,136,315,4,5,0,1,0.1523412161425532,1,30.36430359,-97.68640137,1013,Android 8.1.0,3,234.168,412x823,15,1.4822627037392138,22.19148936170213
35,Chrome,0,367,2,4,0,1,0.1523412161425532,1,41.26269531,-111.98370359999998,1013,Windows NT 10.0,3,301.70599999999996,1280x720,15,1.4822627037392138,22.19148936170213
30,Chrome,0,185,3,5,0,1,0.1523412161425532,1,45.53970337,-122.96379850000001,1013,Macintosh,4,151.7,2048x1152,15,1.4822627037392138,22.19148936170213
28,Chrome,1,198,3,5,0,1,0.1523412161425532,1,37.75100708,-97.82199859999999,1013,Windows NT 10.0,5,148.017,1366x768,15,1.4822627037392138,22.19148936170213
27,Chrome,1,222,7,4,0,1,0.1523412161425532,1,40.65649414,-74.22149658,1013,Windows NT 10.0,4,179.935,1600x900,15,1.4822627037392138,22.19148936170213
51,Chrome,80,465,6,2,0,1,0.1523412161425532,2,44.65179443,-85.80220032,1013,Android 7.1.1,4,363.608,360x640,15,1.4822627037392138,22.19148936170213
29,Safari,0,406,6,2,0,1,0.1523412161425532,2,39.6782074,-86.19760132,1013,Macintosh,3,267.546,1440x900,15,1.4822627037392138,22.19148936170213
31,Chrome,0,158,6,3,0,1,0.1523412161425532,1,25.76339722,-80.18859863,1013,Windows NT 6.1,4,119.04299999999999,1024x768,15,1.4822627037392138,22.19148936170213
23,Chrome,0,216,3,5,0,1,0.1523412161425532,1,28.62249756,-81.43170166,1013,Windows NT 10.0,5,161.734,1920x1080,15,1.4822627037392138,22.19148936170213
38,Chrome,4,303,2,2,0,1,0.1523412161425532,1,36.53900146,-86.02420044,1013,Windows NT 10.0,4,215.58700000000002,1098x618,15,1.4822627037392138,22.19148936170213
18,Chrome,6,233,2,4,0,1,0.1523412161425532,1,37.16799927,-93.30390167,1013,Windows NT 6.1,4,163.717,1920x1080,15,1.4822627037392138,22.19148936170213
39,Safari iPhone,17,344,3,4,0,1,0.1523412161425532,2,37.98330688,-84.5766983,1013,iPhone,4,276.561,414x736,15,1.4822627037392138,22.19148936170213
48,Chrome,0,224,3,4,0,1,0.1523412161425532,2,33.00320435,-96.54340363,1013,Macintosh,3,158.361,1366x768,15,1.4822627037392138,22.19148936170213
24,Safari,0,466,5,3,0,1,0.1523412161425532,2,34.000701899999996,-81.03479767,1013,Macintosh,3,362.05699999999996,1440x900,15,1.4822627037392138,22.19148936170213
34,Chrome,3,472,5,3,0,1,0.1523412161425532,1,26.28219604,-80.11560059,1013,Windows NT 10.0,2,225.00400000000002,1920x1080,15,1.4822627037392138,22.19148936170213
38,Firefox,5,397,5,4,0,1,0.1523412161425532,2,40.24639893,-75.13539886,1013,Windows NT 6.1,4,304.668,2560x1440,15,1.4822627037392138,22.19148936170213
31,Chrome,11,181,6,3,0,1,0.1523412161425532,2,32.29350281,-90.18669891,1013,Windows NT 10.0,3,111.23200000000001,1920x1080,15,1.4822627037392138,22.19148936170213
31,Chrome,4,435,5,4,0,1,0.1523412161425532,1,32.78889465,-96.80210114,1013,Windows NT 10.0,3,340.87800000000004,1536x864,15,1.4822627037392138,22.19148936170213
37,Chrome,0,339,7,4,0,1,0.1523412161425532,1,38.28790283,-104.5848007,1013,Windows NT 10.0,3,230.55200000000002,1366x768,15,1.4822627037392138,22.19148936170213
31,Chrome,19,373,2,5,0,1,0.1523412161425532,1,38.71389771,-90.23750305,1013,Android 7.0,3,254.47799999999998,424x753,15,1.4822627037392138,22.19148936170213
40,Chrome,0,271,4,3,0,1,0.1523412161425532,1,33.0993042,-98.58319855,1013,Windows NT 10.0,4,188.632,1536x864,15,1.4822627037392138,22.19148936170213
37,Chrome,28,263,5,5,0,1,0.1523412161425532,1,38.47990417,-121.4450989,1013,Windows NT 6.1,4,184.05200000000002,1920x1080,15,1.4822627037392138,22.19148936170213
44,Chrome,0,298,6,2,0,1,0.1523412161425532,2,45.660507200000005,-118.7830963,1013,Windows NT 6.1,4,219.125,1920x1080,15,1.4822627037392138,22.19148936170213
32,Firefox,1,536,5,3,0,1,0.1523412161425532,2,47.67840576,-122.18569950000001,1013,Windows NT 10.0,3,269.536,1368x912,15,1.4822627037392138,22.19148936170213
47,Chrome,0,315,5,3,0,1,0.1523412161425532,2,33.50379944,-112.0252991,1013,Windows NT 6.1,3,252.354,1088x615,15,1.4822627037392138,22.19148936170213
24,Chrome,2,724,3,4,0,1,0.1523412161425532,1,40.67640686,-73.87529755,1013,CrOS x86_64 11316.165.0,2,385.793,1366x768,15,1.4822627037392138,22.19148936170213
32,MSIE,0,367,5,4,0,1,0.1523412161425532,2,39.51089478,-76.18049622,1013,Windows NT 10.0,3,283.935,1920x1080,15,1.4822627037392138,22.19148936170213
24,Chrome,45,228,5,3,0,1,0.1523412161425532,1,39.71420288,-84.13089752,1013,Android 9,4,142.92600000000002,412x846,15,1.4822627037392138,22.19148936170213
36,Firefox,7,322,4,4,0,1,0.1523412161425532,1,39.04519653,-94.71890259,1013,Windows NT 10.0,4,134.713,1920x1080,15,1.4822627037392138,22.19148936170213
33,Edge,0,289,2,3,0,1,0.1523412161425532,2,35.12869263,-80.93379974,1013,Windows NT 10.0,3,158.041,1951x1097,15,1.4822627037392138,22.19148936170213
33,Chrome,4,207,5,4,0,1,0.1523412161425532,1,21.34880066,-157.8759003,1013,Windows NT 6.1,4,136.611,1280x1024,15,1.4822627037392138,22.19148936170213
23,Chrome,0,376,5,4,0,1,0.1523412161425532,2,41.87190247,-87.6588974,1013,CrOS x86_64 11316.165.0,2,277.057,1200x750,15,1.4822627037392138,22.19148936170213
29,Chrome,15,295,3,3,0,1,0.1523412161425532,2,39.80700684,-79.58319855,1013,Windows NT 10.0,3,205.946,1280x720,15,1.4822627037392138,22.19148936170213
31,Safari iPad,16,254,3,4,0,1,0.1523412161425532,1,41.42469788,-105.47810359999998,1013,iPad,5,181.187,768x1024,15,1.4822627037392138,22.19148936170213
20,Chrome,2,207,3,5,0,1,0.1523412161425532,1,26.59359741,-81.66190338,1013,Windows NT 6.3,4,151.403,1366x768,15,1.4822627037392138,22.19148936170213
45,Chrome,0,179,5,3,0,1,0.1466037882410714,1,42.49330139,-83.13500214,992,Windows NT 10.0,5,134.457,1600x900,16,1.5346441947565543,19.071428571428573
22,Safari,0,385,5,4,0,1,0.1466037882410714,2,37.79760742,-122.39939879999999,992,Macintosh,3,301.291,1440x900,16,1.5346441947565543,19.071428571428573
29,Chrome,0,582,5,4,0,1,0.1466037882410714,1,36.12359619,-115.2757034,992,Windows NT 10.0,2,472.704,1366x768,16,1.5346441947565543,19.071428571428573
21,Firefox,17,299,3,4,0,1,0.1466037882410714,1,33.55310059,-84.40029907,992,Windows NT 10.0,3,265.625,1920x1080,16,1.5346441947565543,19.071428571428573
22,Safari iPhone,168,521,1,4,0,1,0.1466037882410714,1,39.42340088,-76.77619934,992,iPhone,4,456.83099999999996,414x736,16,1.5346441947565543,19.071428571428573
25,Chrome,0,303,5,3,0,1,0.1466037882410714,2,42.73669434,-84.47579956,992,Windows NT 10.0,4,260.156,1536x864,16,1.5346441947565543,19.071428571428573
39,Chrome,57,375,3,5,0,1,0.1466037882410714,2,40.83639526,-74.14029694,992,Windows NT 6.1,5,324.034,1366x768,16,1.5346441947565543,19.071428571428573
39,Chrome,11,572,5,3,0,1,0.1466037882410714,2,33.02029419,-96.70189667,992,Windows NT 10.0,4,464.04900000000004,1920x1080,16,1.5346441947565543,19.071428571428573
27,Firefox,0,355,2,4,0,1,0.1466037882410714,1,30.51100159,-88.9681015,992,Macintosh,4,276.478,1440x900,16,1.5346441947565543,19.071428571428573
56,Chrome,0,380,3,3,0,1,0.1466037882410714,2,44.67070007,-93.25879669,992,CrOS armv7l 11647.104.0,3,306.652,1920x1080,16,1.5346441947565543,19.071428571428573
33,Chrome,49,426,2,4,0,1,0.1466037882410714,2,42.48100281,-71.15630341,992,Android 8.1.0,3,331.714,360x740,16,1.5346441947565543,19.071428571428573
25,Chrome,0,150,5,4,0,1,0.1466037882410714,1,44.91520691,-93.32219696,992,Windows NT 6.1,4,127.196,1366x768,16,1.5346441947565543,19.071428571428573
39,Firefox,2,242,6,3,0,1,0.1466037882410714,2,33.39079285,-111.91840359999999,992,Macintosh,4,191.424,1440x900,16,1.5346441947565543,19.071428571428573
26,Chrome,0,806,3,3,0,1,0.1466037882410714,1,35.02760315,-78.97090149,992,Windows NT 10.0,3,412.875,1366x768,16,1.5346441947565543,19.071428571428573
25,Chrome,0,363,2,3,0,1,0.1466037882410714,2,32.55299377,-92.04219818,992,Windows NT 10.0,3,289.691,1366x768,16,1.5346441947565543,19.071428571428573
66,Chrome,60,475,5,4,0,1,0.1466037882410714,2,32.13920593,-110.9450989,992,Android 5.1.1,4,369.445,1280x800,16,1.5346441947565543,19.071428571428573
22,Chrome,2,252,3,3,0,1,0.1466037882410714,1,36.82820129,-76.0236969,992,CrOS x86_64 11316.165.0,5,188.176,1200x800,16,1.5346441947565543,19.071428571428573
24,Chrome,0,181,5,5,0,1,0.1466037882410714,2,37.43710327,-121.895401,992,Windows NT 10.0,4,153.58,1920x1080,16,1.5346441947565543,19.071428571428573
31,Chrome,0,240,7,4,0,1,0.1466037882410714,1,37.77799988,-121.23159790000001,992,Macintosh,4,179.98,1366x768,16,1.5346441947565543,19.071428571428573
26,Chrome,0,327,5,4,0,1,0.1466037882410714,1,36.10079956,-115.1364975,992,Windows NT 10.0,3,245.178,1366x768,16,1.5346441947565543,19.071428571428573
29,Chrome,0,289,5,2,0,1,0.1466037882410714,2,44.52119446,-89.55879974,992,Windows NT 10.0,4,227.872,1600x900,16,1.5346441947565543,19.071428571428573
36,Chrome,0,447,5,4,0,1,0.1466037882410714,1,38.88650513,-77.0911026,992,Windows NT 6.3,4,397.10400000000004,1366x768,16,1.5346441947565543,19.071428571428573
31,Chrome,3,330,3,3,0,1,0.1466037882410714,1,29.45620728,-81.32440186,992,Windows NT 6.1,4,266.21,1920x1080,16,1.5346441947565543,19.071428571428573
38,Chrome,0,199,5,3,0,1,0.1466037882410714,2,32.54840088,-85.46820068,992,Macintosh,4,145.33100000000002,1440x900,16,1.5346441947565543,19.071428571428573
43,Chrome,0,389,3,3,0,1,0.1466037882410714,2,35.34269714,-94.37840271,992,Windows NT 6.1,3,311.618,1280x1024,16,1.5346441947565543,19.071428571428573
28,Chrome,11,737,5,3,0,1,0.1466037882410714,2,31.64030457,-97.09629822,992,Windows NT 10.0,3,499.589,1366x768,16,1.5346441947565543,19.071428571428573
58,Chrome,0,298,2,3,0,1,0.1466037882410714,2,35.18409729,-89.85880279999999,992,Windows NT 6.3,4,207.267,1360x768,16,1.5346441947565543,19.071428571428573
24,Chrome,4,374,5,3,0,1,0.1466037882410714,2,39.59919739,-86.12999725,992,Windows NT 10.0,4,305.154,1920x1080,16,1.5346441947565543,19.071428571428573
22,Chrome,72,354,3,4,0,1,0.1466037882410714,2,33.31269836,-83.3628006,992,Android 8.0.0,4,315.28700000000003,412x732,16,1.5346441947565543,19.071428571428573
26,Safari iPhone,20,283,4,4,0,1,0.1466037882410714,2,33.88380432,-118.1260986,992,iPhone,4,236.50900000000001,375x812,16,1.5346441947565543,19.071428571428573
40,Chrome,0,531,2,2,0,1,0.1466037882410714,2,36.14239502,-115.22419740000002,992,CrOS x86_64 11151.59.0,2,407.897,1536x864,16,1.5346441947565543,19.071428571428573
22,Chrome,0,380,5,3,0,1,0.1466037882410714,2,38.55389404,-121.36930079999999,992,Macintosh,4,281.769,1440x900,16,1.5346441947565543,19.071428571428573
20,Chrome,48,424,1,4,0,1,0.1466037882410714,1,33.69259644,-84.25090027,992,Windows NT 10.0,4,175.237,1536x864,16,1.5346441947565543,19.071428571428573
23,Safari iPhone,71,411,3,3,0,1,0.1466037882410714,2,32.96099854,-96.98410034,992,iPhone,3,347.083,375x667,16,1.5346441947565543,19.071428571428573
28,Chrome,0,163,5,3,0,1,0.1466037882410714,2,39.95970154,-75.19950104,992,Windows NT 10.0,4,126.069,2560x1440,16,1.5346441947565543,19.071428571428573
21,Chrome,3,271,3,5,0,1,0.1466037882410714,1,29.55839539,-98.74349976,992,Windows NT 10.0,5,122.265,1360x768,16,1.5346441947565543,19.071428571428573
43,Chrome,0,294,4,4,0,1,0.1466037882410714,2,40.15589905,-105.1623993,992,Windows NT 6.1,4,230.015,1344x840,16,1.5346441947565543,19.071428571428573
30,Chrome,1,233,5,4,0,0,0.10850238506666664,2,28.62249756,-81.43170166,794,Windows NT 10.0,4,176.399,1366x768,17,1.3708690330477356,13.616666666666667
22,Chrome,4,249,5,3,0,0,0.10850238506666664,2,42.31199646,-71.10810089,794,Windows NT 10.0,2,144.215,1536x864,17,1.3708690330477356,13.616666666666667
48,Chrome,0,354,6,5,0,0,0.10850238506666664,2,36.22529602,-92.72450256,794,Windows NT 10.0,3,238.74599999999998,1536x864,17,1.3708690330477356,13.616666666666667
28,Chrome,0,268,2,4,0,0,0.10850238506666664,1,32.54960632,-83.88870239,794,Windows NT 10.0,3,202.946,2560x1440,17,1.3708690330477356,13.616666666666667
21,Chrome,0,187,5,4,0,0,0.10850238506666664,2,26.62390137,-81.88359833,794,Macintosh,4,142.069,1440x900,17,1.3708690330477356,13.616666666666667
26,Chrome,0,306,5,4,0,0,0.10850238506666664,1,39.82989502,-86.17939758,794,Windows NT 10.0,3,229.454,1366x768,17,1.3708690330477356,13.616666666666667
31,Chrome,14,235,5,3,0,0,0.10850238506666664,1,42.44419861,-87.83889771,794,Android 9,3,158.115,412x846,17,1.3708690330477356,13.616666666666667
33,Chrome,0,173,6,3,0,0,0.10850238506666664,2,36.79859924,-119.7617035,794,Macintosh,4,113.325,1280x800,17,1.3708690330477356,13.616666666666667
53,Chrome,5,364,6,4,0,0,0.10850238506666664,2,36.66940308,-93.24490356,794,Macintosh,4,255.607,1920x1080,17,1.3708690330477356,13.616666666666667
24,Chrome,0,249,5,4,0,0,0.10850238506666664,2,42.49330139,-83.13500214,794,Macintosh,4,185.657,1440x900,17,1.3708690330477356,13.616666666666667
30,Chrome,27,284,5,4,0,0,0.10850238506666664,1,32.80079651,-96.78839874,794,Android 9,2,207.049,412x846,17,1.3708690330477356,13.616666666666667
28,Chrome,1,164,3,3,0,0,0.10850238506666664,2,39.498703000000006,-119.8202057,794,Windows NT 10.0,4,111.89,1366x768,17,1.3708690330477356,13.616666666666667
33,Chrome,0,232,3,3,0,0,0.10850238506666664,1,43.13920593,-115.69629669999999,794,Windows NT 10.0,3,167.52,1920x1080,17,1.3708690330477356,13.616666666666667
27,Chrome,0,409,5,3,0,0,0.10850238506666664,1,39.75010681,-104.99569699999999,794,Windows NT 6.1,3,286.524,1440x900,17,1.3708690330477356,13.616666666666667
23,Chrome,0,322,2,3,0,0,0.10850238506666664,2,39.00180054,-85.62719727,794,Windows NT 10.0,2,259.785,1440x900,17,1.3708690330477356,13.616666666666667
26,Chrome,0,186,5,3,0,0,0.10850238506666664,1,33.93719482,-84.07910156,794,Windows NT 10.0,3,130.27700000000002,1366x768,17,1.3708690330477356,13.616666666666667
28,Chrome,12,254,4,4,0,0,0.10850238506666664,2,37.75100708,-97.82199859999999,794,Windows NT 10.0,3,188.949,1280x720,17,1.3708690330477356,13.616666666666667
30,Chrome,0,173,5,3,0,0,0.10850238506666664,2,13.08430481,80.28048706,794,Windows NT 6.1,4,145.38299999999998,1366x768,17,1.3708690330477356,13.616666666666667
45,Chrome,0,195,6,3,0,0,0.10850238506666664,2,40.65710449,-73.67410278,794,Windows NT 10.0,3,130.75,1366x768,17,1.3708690330477356,13.616666666666667
28,Chrome,0,204,6,4,0,0,0.10850238506666664,2,46.85240173,-96.81210327,794,Macintosh,4,157.813,1440x900,17,1.3708690330477356,13.616666666666667
26,Chrome,0,224,5,2,0,0,0.10850238506666664,2,33.85290527,-86.81980133,794,Macintosh,3,131.279,1440x900,17,1.3708690330477356,13.616666666666667
38,Chrome,5,176,5,2,0,0,0.10850238506666664,2,42.26789856,-71.61759949,794,Windows NT 10.0,2,97.514,1366x768,17,1.3708690330477356,13.616666666666667
25,Chrome,4,265,5,2,0,0,0.10850238506666664,2,40.79379272,-74.4878006,794,Windows NT 10.0,3,204.545,1368x912,17,1.3708690330477356,13.616666666666667
30,Chrome,5,228,5,3,0,0,0.10850238506666664,2,39.06190491,-96.78730011,794,CrOS x86_64 11316.165.0,3,152.30100000000002,1366x768,17,1.3708690330477356,13.616666666666667
31,Chrome,0,297,5,3,0,0,0.10850238506666664,1,43.03340149,-89.45120239,794,Windows NT 10.0,2,191.326,1536x864,17,1.3708690330477356,13.616666666666667
32,Chrome,0,183,3,3,0,0,0.10850238506666664,2,41.95210266,-91.68530273,794,CrOS armv7l 11316.165.0,4,127.0,1366x768,17,1.3708690330477356,13.616666666666667
22,Chrome,0,236,6,2,0,0,0.10850238506666664,1,41.88250732,-87.71849823,794,Windows NT 6.1,3,175.28400000000002,1280x768,17,1.3708690330477356,13.616666666666667
29,Firefox,0,276,2,3,0,0,0.10850238506666664,1,32.82460022,-117.1970978,794,Windows NT 10.0,3,186.09599999999998,1920x1080,17,1.3708690330477356,13.616666666666667
63,Chrome,0,234,3,3,0,0,0.10850238506666664,1,30.50450134,-97.82089996,794,Macintosh,3,184.982,1440x900,17,1.3708690330477356,13.616666666666667
49,Chrome,1,335,5,3,0,0,0.10850238506666664,2,37.51150513,-77.56620026,794,Windows NT 10.0,3,239.783,1366x768,17,1.3708690330477356,13.616666666666667
24,Chrome,7,245,3,2,0,0,0.10850238506666664,1,34.04469299,-118.4487,794,Macintosh,3,158.18200000000002,1680x1050,17,1.3708690330477356,13.616666666666667
35,Chrome,0,222,5,3,0,0,0.10850238506666664,1,29.78689575,-95.17590332,794,Macintosh,3,173.0,1440x900,17,1.3708690330477356,13.616666666666667
55,Chrome,5,257,3,4,0,0,0.10850238506666664,2,32.62049866,-90.00610352,794,Windows NT 10.0,5,119.56299999999999,1366x768,17,1.3708690330477356,13.616666666666667
27,Chrome,5,286,5,2,0,0,0.10850238506666664,1,36.06599426,-86.96589661,794,Windows NT 10.0,4,203.11900000000003,1920x1080,17,1.3708690330477356,13.616666666666667
43,Chrome,39,309,5,3,0,0,0.10850238506666664,2,35.29159546,-80.82009888,794,Windows NT 10.0,5,219.979,1366x768,17,1.3708690330477356,13.616666666666667
21,Chrome,0,131,5,3,0,0,0.13089740494117647,2,26.62390137,-81.88359833,659,Macintosh,4,100.891,1440x900,18,1.4799426934097422,20.529411764705884
46,Firefox,0,232,5,3,0,0,0.13089740494117647,2,43.04750061,-87.89640045,659,Windows NT 10.0,4,147.80100000000002,1280x720,18,1.4799426934097422,20.529411764705884
30,Chrome,0,224,6,3,0,0,0.13089740494117647,2,40.13059998,-104.95040130000001,659,Windows NT 10.0,4,140.22299999999998,1366x768,18,1.4799426934097422,20.529411764705884
27,Safari iPad,6,128,5,3,0,0,0.13089740494117647,2,38.34559631,-122.6918945,659,iPad,5,91.81700000000001,768x1024,18,1.4799426934097422,20.529411764705884
19,Chrome,23,130,2,4,0,0,0.13089740494117647,1,38.98959351,-76.94570159999999,659,Android 8.0.0,4,82.682,412x892,18,1.4799426934097422,20.529411764705884
34,Chrome,4,162,6,3,0,0,0.13089740494117647,2,39.21510315,-76.7539978,659,Windows NT 6.1,4,82.789,1366x768,18,1.4799426934097422,20.529411764705884
59,Safari iPad,16,233,5,3,0,0,0.13089740494117647,2,43.22909546,-77.30879974,659,iPad,3,166.56099999999998,768x1024,18,1.4799426934097422,20.529411764705884
40,Chrome,0,338,1,2,0,0,0.13089740494117647,2,43.48750305,-70.69609833,659,Windows NT 10.0,3,236.61599999999999,1366x768,18,1.4799426934097422,20.529411764705884
35,Chrome,0,260,3,3,0,0,0.13089740494117647,2,29.69180298,-95.65260315,659,Windows NT 10.0,3,199.38,1536x864,18,1.4799426934097422,20.529411764705884
25,Chrome,23,217,5,4,0,0,0.13089740494117647,2,43.83799744,-70.20010376,659,Android 8.1.0,3,149.827,412x823,18,1.4799426934097422,20.529411764705884
41,Chrome,0,1313,5,4,0,0,0.13089740494117647,1,34.33079529,-119.35839840000001,659,Macintosh,1,209.31900000000002,1920x1080,18,1.4799426934097422,20.529411764705884
39,Firefox,7,402,5,3,0,0,0.13089740494117647,1,38.5316925,-89.99880219,659,Windows NT 10.0,5,222.067,1280x720,18,1.4799426934097422,20.529411764705884
28,Chrome,1,201,5,4,0,0,0.13089740494117647,1,29.70089722,-95.58850098,659,Windows NT 10.0,2,130.34,1920x1080,18,1.4799426934097422,20.529411764705884
35,Chrome,5,183,4,4,0,0,0.13089740494117647,1,38.71690369,-121.36769869999999,659,Windows NT 10.0,4,83.779,1366x768,18,1.4799426934097422,20.529411764705884
28,Chrome,5,224,4,5,0,0,0.13089740494117647,1,39.48019409,-88.37619781,659,Windows NT 10.0,4,104.83,1920x1080,18,1.4799426934097422,20.529411764705884
34,Chrome,4,189,4,3,0,0,0.13089740494117647,2,43.01400757,-88.27829742,659,Macintosh,4,136.657,1680x1050,18,1.4799426934097422,20.529411764705884
21,Chrome,1,235,3,3,0,0,0.13089740494117647,2,40.53770447,-105.05460359999998,659,Windows NT 10.0,3,147.752,1366x768,18,1.4799426934097422,20.529411764705884
22,Chrome,0,272,4,2,0,0,0.13089740494117647,1,34.02510071,-118.15560149999999,659,Macintosh,5,107.214,1280x800,18,1.4799426934097422,20.529411764705884
24,Chrome,0,275,5,3,0,0,0.13089740494117647,2,32.50650024,-117.0039978,659,Windows NT 10.0,2,192.687,1920x1080,18,1.4799426934097422,20.529411764705884
59,Chrome,4,308,3,2,0,0,0.13089740494117647,2,38.83410645,-76.79740143,659,Windows NT 6.1,4,233.975,1920x1080,18,1.4799426934097422,20.529411764705884
21,Chrome,0,170,3,3,0,0,0.13089740494117647,2,34.23599243,-118.52349850000002,659,Windows NT 10.0,3,110.101,1440x960,18,1.4799426934097422,20.529411764705884
44,Chrome,4,191,3,3,0,0,0.13089740494117647,1,38.610595700000005,-121.27890009999999,659,CrOS x86_64 11647.104.0,4,129.995,1366x768,18,1.4799426934097422,20.529411764705884
36,Chrome,3,168,4,5,0,0,0.13089740494117647,1,39.62489319,-75.83509827,659,Windows NT 10.0,3,87.382,1600x900,18,1.4799426934097422,20.529411764705884
39,Chrome,1,185,5,4,0,0,0.13089740494117647,1,42.04110718,-91.59410095,659,Windows NT 6.1,4,61.511,1920x1200,18,1.4799426934097422,20.529411764705884
25,Chrome,4,230,5,4,0,0,0.13089740494117647,1,32.77870178,-96.82170105,659,Windows NT 6.1,3,191.635,1600x900,18,1.4799426934097422,20.529411764705884
42,Chrome,0,206,7,4,0,0,0.13089740494117647,2,33.75869751,-78.80439758,659,Windows NT 10.0,3,146.227,1280x768,18,1.4799426934097422,20.529411764705884
40,Chrome,42,180,5,5,0,0,0.13089740494117647,1,41.62890625,-93.72550201,659,Windows NT 10.0,3,126.465,1920x1080,18,1.4799426934097422,20.529411764705884
34,Chrome,2,134,3,3,0,0,0.13089740494117647,1,33.11650085,-117.1846008,659,Windows NT 10.0,3,85.80799999999999,1536x864,18,1.4799426934097422,20.529411764705884
52,Chrome,0,151,5,5,0,0,0.13089740494117647,1,41.70159912,-112.1812973,659,Windows NT 10.0,4,111.96700000000001,1920x1080,18,1.4799426934097422,20.529411764705884
55,Chrome,0,163,2,3,0,0,0.13089740494117647,1,43.80670166,-83.00540161,659,Windows NT 10.0,3,99.713,1366x768,18,1.4799426934097422,20.529411764705884
50,Chrome,26,155,3,2,0,0,0.13089740494117647,1,41.05549622,-72.42900085,659,Windows NT 10.0,3,110.693,1366x768,18,1.4799426934097422,20.529411764705884
41,Chrome,1,123,5,4,0,0,0.13089740494117647,1,37.34170532,-121.975296,659,Windows NT 10.0,4,73.863,1920x1080,18,1.4799426934097422,20.529411764705884
34,Firefox,0,243,3,5,0,0,0.13089740494117647,1,38.42179871,-82.71730042,659,Windows NT 10.0,4,191.59799999999998,1920x1080,18,1.4799426934097422,20.529411764705884
70,Chrome,2,158,3,4,0,0,0.13089740494117647,1,45.72160339,-123.90489960000001,659,Windows NT 10.0,3,103.80799999999999,1440x900,18,1.4799426934097422,20.529411764705884
